timestamp,event,model,prompt_tokens,output_tokens,total_tokens,req_stocks,resp_stocks,req_posts,req_chars,body_ok,body_fail,cache_hit,cache_miss,posts_dropped,noise_only_stocks
2026-08-07 09:03:54,batch_call,gemini-2.5-flash,428,196,2141,,,,701,,,,,,
2026-08-07 09:04:02,batch_call,gemini-2.5-flash,502,301,1831,,,,770,,,,,,
2026-08-07 09:14:33,cache_summary,,,,,,,,,,,0,7,14,0
2026-08-07 09:14:35,batch_call,gemini-2.5-flash-lite,3030,757,3787,7,7,196,4939,,,,,,
2026-08-07 09:26:23,cache_summary,,,,,,,,,,,1,8,21,0
2026-08-07 09:26:25,batch_call,gemini-2.5-flash-lite,3356,637,3993,8,8,219,5401,,,,,,
2026-08-07 09:38:35,cache_summary,,,,,,,,,,,1,10,26,0
2026-08-07 09:38:38,batch_call,gemini-2.5-flash-lite,4063,1116,5179,10,10,274,6386,,,,,,
2026-08-07 09:48:41,cache_summary,,,,,,,,,,,0,11,24,0
2026-08-07 09:48:46,batch_call,gemini-2.5-flash-lite,4039,1133,5172,10,10,277,6386,,,,,,
2026-08-07 09:48:47,batch_call,gemini-2.5-flash-lite,890,100,990,1,1,29,1776,,,,,,
2026-08-07 09:59:59,cache_summary,,,,,,,,,,,0,11,22,0
2026-08-07 10:00:04,batch_call,gemini-2.5-flash-lite,4078,1156,5234,10,10,279,6446,,,,,,
2026-08-07 10:00:04,batch_call,gemini-2.5-flash-lite,904,123,1027,1,1,29,1796,,,,,,
2026-08-07 10:10:14,cache_summary,,,,,,,,,,,1,11,22,0
2026-08-07 10:10:17,batch_call,gemini-2.5-flash-lite,4046,916,4962,10,10,279,6409,,,,,,
2026-08-07 10:10:17,batch_call,gemini-2.5-flash-lite,908,119,1027,1,1,29,1815,,,,,,
2026-08-07 10:20:28,cache_summary,,,,,,,,,,,1,11,23,0
2026-08-07 10:20:32,batch_call,gemini-2.5-flash-lite,4101,998,5099,10,10,279,6470,,,,,,
2026-08-07 10:20:32,batch_call,gemini-2.5-flash-lite,877,91,968,1,1,28,1735,,,,,,
2026-08-07 10:30:38,cache_summary,,,,,,,,,,,2,13,29,0
2026-08-07 10:30:42,batch_call,gemini-2.5-flash-lite,4046,1074,5120,10,10,278,6390,,,,,,
2026-08-07 10:30:43,batch_call,gemini-2.5-flash-lite,1539,337,1876,3,3,83,2688,,,,,,
2026-08-07 10:42:21,cache_summary,,,,,,,,,,,2,13,29,0
2026-08-07 10:42:24,batch_call,gemini-2.5-flash-lite,4002,998,5000,10,10,275,6296,,,,,,
2026-08-07 10:42:25,batch_call,gemini-2.5-flash-lite,1634,303,1937,3,3,86,2850,,,,,,
2026-08-07 10:52:23,cache_summary,,,,,,,,,,,2,14,30,0
2026-08-07 10:52:27,batch_call,gemini-2.5-flash-lite,3957,1151,5108,10,10,278,6269,,,,,,
2026-08-07 10:52:29,batch_call,gemini-2.5-flash-lite,1930,376,2306,4,4,112,3265,,,,,,
2026-08-07 11:04:32,cache_summary,,,,,,,,,,,3,7,10,0
2026-08-07 11:04:35,batch_call,gemini-2.5-flash-lite,3095,702,3797,7,7,200,5004,,,,,,
2026-08-07 11:14:31,cache_summary,,,,,,,,,,,2,8,17,0
2026-08-07 11:14:34,batch_call,gemini-2.5-flash-lite,3538,789,4327,8,8,223,5591,,,,,,
2026-08-07 11:26:22,cache_summary,,,,,,,,,,,2,8,12,0
2026-08-07 11:26:25,batch_call,gemini-2.5-flash-lite,3461,758,4219,8,8,228,5518,,,,,,
2026-08-07 11:36:26,cache_summary,,,,,,,,,,,3,8,14,0
2026-08-07 11:36:29,batch_call,gemini-2.5-flash-lite,3444,868,4312,8,8,226,5556,,,,,,
2026-08-07 11:46:31,cache_summary,,,,,,,,,,,2,9,19,0
2026-08-07 11:46:35,batch_call,gemini-2.5-flash-lite,3829,856,4685,9,9,251,6087,,,,,,
2026-08-07 11:56:46,cache_summary,,,,,,,,,,,3,8,20,0
2026-08-07 11:56:50,batch_call,gemini-2.5-flash-lite,3457,881,4338,8,8,220,5587,,,,,,
2026-08-07 12:08:31,cache_summary,,,,,,,,,,,6,8,15,0
2026-08-07 12:08:34,batch_call,gemini-2.5-flash-lite,3486,794,4280,8,8,225,5504,,,,,,
2026-08-07 12:20:15,cache_summary,,,,,,,,,,,2,12,26,0
2026-08-07 12:20:17,batch_call,gemini-2.5-flash-lite,4019,799,4818,10,10,277,6366,,,,,,
2026-08-07 12:20:18,batch_call,gemini-2.5-flash-lite,1317,219,1536,2,2,57,2391,,,,,,
2026-08-07 12:32:36,cache_summary,,,,,,,,,,,4,10,18,0
2026-08-07 12:32:39,batch_call,gemini-2.5-flash-lite,4144,982,5126,10,10,282,6548,,,,,,
2026-08-07 12:42:33,cache_summary,,,,,,,,,,,4,11,17,0
2026-08-07 12:42:36,batch_call,gemini-2.5-flash-lite,4241,987,5228,10,10,285,6662,,,,,,
2026-08-07 12:42:37,batch_call,gemini-2.5-flash-lite,872,94,966,1,1,28,1706,,,,,,
2026-08-07 12:54:29,cache_summary,,,,,,,,,,,3,12,25,0
2026-08-07 12:54:32,batch_call,gemini-2.5-flash-lite,4223,1064,5287,10,10,280,6646,,,,,,
2026-08-07 12:54:33,batch_call,gemini-2.5-flash-lite,1201,207,1410,2,2,55,2168,,,,,,
2026-08-07 13:04:32,cache_summary,,,,,,,,,,,6,9,20,0
2026-08-07 13:04:36,batch_call,gemini-2.5-flash-lite,3762,795,4557,9,9,250,5927,,,,,,
2026-08-07 13:16:32,cache_summary,,,,,,,,,,,1,16,36,0
2026-08-07 13:16:36,batch_call,gemini-2.5-flash-lite,4060,1077,5137,10,10,278,6379,,,,,,
2026-08-07 13:16:39,batch_call,gemini-2.5-flash-lite,2478,590,3068,6,6,166,4037,,,,,,
2026-08-07 13:26:29,cache_summary,,,,,,,,,,,7,11,27,0
2026-08-07 13:26:32,batch_call,gemini-2.5-flash-lite,4041,939,4980,10,10,276,6331,,,,,,
2026-08-07 13:26:33,batch_call,gemini-2.5-flash-lite,854,97,951,1,1,27,1696,,,,,,
2026-08-07 13:38:27,cache_summary,,,,,,,,,,,8,10,24,0
2026-08-07 13:38:30,batch_call,gemini-2.5-flash-lite,4002,1048,5050,10,10,276,6335,,,,,,
2026-08-07 13:48:47,cache_summary,,,,,,,,,,,3,15,26,0
2026-08-07 13:48:50,batch_call,gemini-2.5-flash-lite,4211,993,5204,10,10,282,6648,,,,,,
2026-08-07 13:48:51,batch_call,gemini-2.5-flash-lite,2180,474,2654,5,5,142,3618,,,,,,
2026-08-07 14:00:15,cache_summary,,,,,,,,,,,7,11,16,0
2026-08-07 14:00:19,batch_call,gemini-2.5-flash-lite,4120,963,5083,10,10,286,6468,,,,,,
2026-08-07 14:00:19,batch_call,gemini-2.5-flash-lite,875,99,974,1,1,28,1714,,,,,,
2026-08-07 14:10:49,cache_summary,,,,,,,,,,,7,5,10,0
2026-08-07 14:10:51,batch_call,gemini-2.5-flash-lite,2380,521,2901,5,5,140,3985,,,,,,
2026-08-07 14:22:59,cache_summary,,,,,,,,,,,3,10,25,0
2026-08-07 14:23:03,batch_call,gemini-2.5-flash-lite,4129,1068,5197,10,10,275,6502,,,,,,
2026-08-07 14:34:33,cache_summary,,,,,,,,,,,3,10,23,0
2026-08-07 14:34:36,batch_call,gemini-2.5-flash-lite,4146,1037,5183,10,10,277,6569,,,,,,
2026-08-07 14:46:28,cache_summary,,,,,,,,,,,3,10,19,0
2026-08-07 14:46:30,batch_call,gemini-2.5-flash-lite,4223,862,5085,10,10,281,6689,,,,,,
2026-08-07 14:56:44,cache_summary,,,,,,,,,,,6,7,17,0
2026-08-07 14:56:46,batch_call,gemini-2.5-flash-lite,3077,582,3659,7,7,193,4940,,,,,,
2026-08-07 15:06:46,cache_summary,,,,,,,,,,,6,8,17,0
2026-08-07 15:06:49,batch_call,gemini-2.5-flash-lite,3415,824,4239,8,8,223,5396,,,,,,
2026-08-07 15:18:37,cache_summary,,,,,,,,,,,5,9,16,0
2026-08-07 15:18:41,batch_call,gemini-2.5-flash-lite,3745,968,4713,9,9,254,5893,,,,,,
2026-08-07 15:30:41,cache_summary,,,,,,,,,,,4,10,25,0
2026-08-07 15:30:44,batch_call,gemini-2.5-flash-lite,4014,811,4825,10,10,275,6300,,,,,,
2026-08-10 09:04:06,cache_summary,,,,,,,,,,,0,4,15,0
2026-08-10 09:04:07,batch_call,gemini-2.5-flash-lite,1941,340,2281,4,4,105,3285,,,,,,
2026-08-10 09:12:06,cache_summary,,,,,,,,,,,0,5,17,0
2026-08-10 09:12:07,batch_call,gemini-2.5-flash-lite,2322,533,2855,5,5,133,3875,,,,,,
2026-08-10 09:22:10,cache_summary,,,,,,,,,,,0,8,30,0
2026-08-10 09:22:13,batch_call,gemini-2.5-flash-lite,3114,838,3952,8,8,210,5092,,,,,,
2026-08-10 09:31:48,cache_summary,,,,,,,,,,,0,8,30,0
2026-08-10 09:31:52,batch_call,gemini-2.5-flash-lite,3163,864,4027,8,8,210,5124,,,,,,
2026-08-10 09:42:01,cache_summary,,,,,,,,,,,0,8,29,0
2026-08-10 09:42:04,batch_call,gemini-2.5-flash-lite,3191,776,3967,8,8,211,5154,,,,,,
2026-08-10 09:52:03,cache_summary,,,,,,,,,,,0,8,27,0
2026-08-10 09:52:05,batch_call,gemini-2.5-flash-lite,3193,799,3992,8,8,213,5140,,,,,,
2026-08-10 10:02:08,cache_summary,,,,,,,,,,,0,11,33,0
2026-08-10 10:02:11,batch_call,gemini-2.5-flash-lite,3760,907,4667,10,10,268,5888,,,,,,
2026-08-10 10:02:11,batch_call,gemini-2.5-flash-lite,908,110,1018,1,1,29,1810,,,,,,
2026-08-10 10:13:08,cache_summary,,,,,,,,,,,2,12,33,0
2026-08-10 10:13:13,batch_call,gemini-2.5-flash-lite,3821,1021,4842,10,10,273,6017,,,,,,
2026-08-10 10:13:14,batch_call,gemini-2.5-flash-lite,1216,189,1405,2,2,54,2252,,,,,,
2026-08-10 10:22:00,cache_summary,,,,,,,,,,,0,15,40,0
2026-08-10 10:22:03,batch_call,gemini-2.5-flash-lite,3832,901,4733,10,10,275,6012,,,,,,
2026-08-10 10:22:05,batch_call,gemini-2.5-flash-lite,2145,439,2584,5,5,135,3601,,,,,,
2026-08-10 10:33:19,cache_summary,,,,,,,,,,,1,14,41,0
2026-08-10 10:33:23,batch_call,gemini-2.5-flash-lite,3788,955,4743,10,10,270,5916,,,,,,
2026-08-10 10:33:24,batch_call,gemini-2.5-flash-lite,1823,400,2223,4,4,109,3138,,,,,,
2026-08-10 10:41:48,cache_summary,,,,,,,,,,,4,11,32,0
2026-08-10 10:41:51,batch_call,gemini-2.5-flash-lite,3704,1048,4752,10,10,270,5776,,,,,,
2026-08-10 10:41:52,batch_call,gemini-2.5-flash-lite,889,80,969,1,1,28,1793,,,,,,
2026-08-10 10:53:42,cache_summary,,,,,,,,,,,2,14,42,0
2026-08-10 10:53:45,batch_call,gemini-2.5-flash-lite,3822,1010,4832,10,10,269,5997,,,,,,
2026-08-10 10:53:47,batch_call,gemini-2.5-flash-lite,1831,323,2154,4,4,109,3147,,,,,,
2026-08-10 11:02:17,cache_summary,,,,,,,,,,,2,7,25,0
2026-08-10 11:02:19,batch_call,gemini-2.5-flash-lite,2837,634,3471,7,7,185,4646,,,,,,
2026-08-10 11:02:30,batch_call,gemini-2.5-flash-lite,234,92,328,,,,503,,,,,,
2026-08-10 11:03:55,batch_call,gemini-2.5-flash,425,278,2653,,,,675,,,,,,
2026-08-10 11:04:04,batch_call,gemini-2.5-flash,451,242,2059,,,,709,,,,,,
2026-08-10 11:12:06,cache_summary,,,,,,,,,,,5,4,8,0
2026-08-10 11:12:08,batch_call,gemini-2.5-flash-lite,2014,329,2343,4,4,112,3416,,,,,,
2026-08-10 11:22:11,cache_summary,,,,,,,,,,,2,8,25,0
2026-08-10 11:22:13,batch_call,gemini-2.5-flash-lite,3167,606,3773,8,8,215,5122,,,,,,
2026-08-10 11:32:14,cache_summary,,,,,,,,,,,1,9,25,0
2026-08-10 11:32:17,batch_call,gemini-2.5-flash-lite,3650,867,4517,9,9,245,5815,,,,,,
2026-08-10 11:42:20,cache_summary,,,,,,,,,,,1,9,24,0
2026-08-10 11:42:23,batch_call,gemini-2.5-flash-lite,3681,917,4598,9,9,246,5861,,,,,,
2026-08-10 11:52:21,cache_summary,,,,,,,,,,,2,8,22,0
2026-08-10 11:52:24,batch_call,gemini-2.5-flash-lite,3377,755,4132,8,8,218,5436,,,,,,
2026-08-10 12:02:24,cache_summary,,,,,,,,,,,1,10,29,0
2026-08-10 12:02:27,batch_call,gemini-2.5-flash-lite,3927,997,4924,10,10,271,6242,,,,,,
2026-08-10 12:12:15,cache_summary,,,,,,,,,,,3,7,18,0
2026-08-10 12:12:18,batch_call,gemini-2.5-flash-lite,3000,830,3830,7,7,192,4904,,,,,,
2026-08-10 12:22:05,cache_summary,,,,,,,,,,,2,8,16,0
2026-08-10 12:22:08,batch_call,gemini-2.5-flash-lite,3412,698,4110,8,8,224,5493,,,,,,
2026-08-10 12:32:15,cache_summary,,,,,,,,,,,5,5,11,0
2026-08-10 12:32:17,batch_call,gemini-2.5-flash-lite,2344,495,2839,5,5,139,3921,,,,,,
2026-08-10 12:42:11,cache_summary,,,,,,,,,,,3,8,21,0
2026-08-10 12:42:15,batch_call,gemini-2.5-flash-lite,3302,811,4113,8,8,219,5288,,,,,,
2026-08-10 12:52:18,cache_summary,,,,,,,,,,,3,9,22,0
2026-08-10 12:52:21,batch_call,gemini-2.5-flash-lite,3585,908,4493,9,9,248,5707,,,,,,
2026-08-10 13:02:18,cache_summary,,,,,,,,,,,3,10,20,0
2026-08-10 13:02:22,batch_call,gemini-2.5-flash-lite,4160,1008,5168,10,10,280,6546,,,,,,
2026-08-10 13:17:35,cache_summary,,,,,,,,,,,5,8,20,0
2026-08-10 13:17:38,batch_call,gemini-2.5-flash-lite,3295,763,4058,8,8,220,5261,,,,,,
2026-08-10 13:27:30,cache_summary,,,,,,,,,,,5,8,22,0
2026-08-10 13:27:34,batch_call,gemini-2.5-flash-lite,3399,1033,4432,8,8,218,5392,,,,,,
2026-08-10 13:32:17,cache_summary,,,,,,,,,,,4,9,22,0
2026-08-10 13:32:19,batch_call,gemini-2.5-flash-lite,3755,814,4569,9,9,248,5923,,,,,,
2026-08-10 13:42:08,cache_summary,,,,,,,,,,,5,8,20,0
2026-08-10 13:42:11,batch_call,gemini-2.5-flash-lite,3279,761,4040,8,8,220,5276,,,,,,
2026-08-10 13:52:16,cache_summary,,,,,,,,,,,2,11,25,0
2026-08-10 13:52:20,batch_call,gemini-2.5-flash-lite,4118,1106,5224,10,10,276,6494,,,,,,
2026-08-10 13:52:20,batch_call,gemini-2.5-flash-lite,877,94,971,1,1,29,1759,,,,,,
2026-08-10 14:02:30,cache_summary,,,,,,,,,,,3,8,14,0
2026-08-10 14:02:32,batch_call,gemini-2.5-flash-lite,3423,797,4220,8,8,226,5515,,,,,,
2026-08-10 14:02:46,batch_call,gemini-2.5-flash-lite,230,84,316,,,,500,,,,,,
2026-08-10 14:04:08,batch_call,gemini-2.5-flash,421,190,1671,,,,680,,,,,,
2026-08-10 14:04:21,batch_call,gemini-2.5-flash,423,229,2996,,,,681,,,,,,
2026-08-10 14:12:09,cache_summary,,,,,,,,,,,3,8,21,0
2026-08-10 14:12:11,batch_call,gemini-2.5-flash-lite,3448,780,4228,8,8,219,5477,,,,,,
2026-08-10 14:26:06,cache_summary,,,,,,,,,,,5,6,13,0
2026-08-10 14:26:08,batch_call,gemini-2.5-flash-lite,2618,571,3189,6,6,167,4295,,,,,,
2026-08-10 14:36:17,cache_summary,,,,,,,,,,,3,8,21,0
2026-08-10 14:36:20,batch_call,gemini-2.5-flash-lite,3417,646,4063,8,8,219,5435,,,,,,
2026-08-10 14:42:20,cache_summary,,,,,,,,,,,7,5,12,0
2026-08-10 14:42:22,batch_call,gemini-2.5-flash-lite,2375,394,2769,5,5,138,3896,,,,,,
2026-08-10 14:52:26,cache_summary,,,,,,,,,,,3,9,21,0
2026-08-10 14:52:29,batch_call,gemini-2.5-flash-lite,3613,823,4436,9,9,249,5758,,,,,,
2026-08-10 15:02:04,cache_summary,,,,,,,,,,,6,6,13,0
2026-08-10 15:02:06,batch_call,gemini-2.5-flash-lite,2694,557,3251,6,6,167,4401,,,,,,
2026-08-10 15:23:26,cache_summary,,,,,,,,,,,2,10,25,0
2026-08-10 15:23:29,batch_call,gemini-2.5-flash-lite,4121,794,4915,10,10,275,6431,,,,,,
2026-08-10 15:32:25,cache_summary,,,,,,,,,,,3,9,21,0
2026-08-10 15:32:28,batch_call,gemini-2.5-flash-lite,3649,787,4436,9,9,249,5806,,,,,,
2026-08-11 09:02:04,cache_summary,,,,,,,,,,,0,7,23,0
2026-08-11 09:02:07,batch_call,gemini-2.5-flash-lite,3013,737,3750,7,7,187,4827,,,,,,
2026-08-11 09:12:32,cache_summary,,,,,,,,,,,1,8,24,0
2026-08-11 09:12:35,batch_call,gemini-2.5-flash-lite,3440,658,4098,8,8,216,5495,,,,,,
2026-08-11 09:22:28,cache_summary,,,,,,,,,,,2,9,26,0
2026-08-11 09:22:30,batch_call,gemini-2.5-flash-lite,3759,794,4553,9,9,244,6016,,,,,,
2026-08-11 09:32:15,cache_summary,,,,,,,,,,,2,10,28,0
2026-08-11 09:32:18,batch_call,gemini-2.5-flash-lite,4105,913,5018,10,10,272,6455,,,,,,
2026-08-11 09:42:15,cache_summary,,,,,,,,,,,1,14,39,0
2026-08-11 09:42:17,batch_call,gemini-2.5-flash-lite,3897,735,4632,10,10,269,6225,,,,,,
2026-08-11 09:42:18,batch_call,gemini-2.5-flash-lite,2049,380,2429,4,4,112,3426,,,,,,
2026-08-11 09:52:15,cache_summary,,,,,,,,,,,0,15,41,0
2026-08-11 09:52:19,batch_call,gemini-2.5-flash-lite,3949,890,4839,10,10,269,6273,,,,,,
2026-08-11 09:52:20,batch_call,gemini-2.5-flash-lite,2370,491,2861,5,5,140,3848,,,,,,
2026-08-11 10:02:23,cache_summary,,,,,,,,,,,2,14,42,0
2026-08-11 10:02:25,batch_call,gemini-2.5-flash-lite,3942,921,4863,10,10,269,6298,,,,,,
2026-08-11 10:02:27,batch_call,gemini-2.5-flash-lite,2024,346,2370,4,4,109,3395,,,,,,
2026-08-11 10:12:24,cache_summary,,,,,,,,,,,2,14,45,0
2026-08-11 10:12:27,batch_call,gemini-2.5-flash-lite,3884,960,4844,10,10,266,6176,,,,,,
2026-08-11 10:12:29,batch_call,gemini-2.5-flash-lite,1991,524,2515,4,4,109,3363,,,,,,
2026-08-11 10:22:39,cache_summary,,,,,,,,,,,3,13,43,0
2026-08-11 10:22:43,batch_call,gemini-2.5-flash-lite,3946,1094,5040,10,10,266,6169,,,,,,
2026-08-11 10:22:44,batch_call,gemini-2.5-flash-lite,1594,295,1889,3,3,81,2800,,,,,,
2026-08-11 10:32:16,cache_summary,,,,,,,,,,,0,16,52,0
2026-08-11 10:32:19,batch_call,gemini-2.5-flash-lite,3850,1052,4902,10,10,266,6062,,,,,,
2026-08-11 10:32:22,batch_call,gemini-2.5-flash-lite,2652,659,3311,6,6,162,4294,,,,,,
2026-08-11 10:42:09,cache_summary,,,,,,,,,,,5,11,30,0
2026-08-11 10:42:13,batch_call,gemini-2.5-flash-lite,3961,1011,4972,10,10,273,6193,,,,,,
2026-08-11 10:42:14,batch_call,gemini-2.5-flash-lite,852,102,954,1,1,27,1710,,,,,,
2026-08-11 10:52:09,cache_summary,,,,,,,,,,,5,12,40,0
2026-08-11 10:52:11,batch_call,gemini-2.5-flash-lite,3832,1028,4860,10,10,262,5993,,,,,,
2026-08-11 10:52:12,batch_call,gemini-2.5-flash-lite,1287,210,1497,2,2,58,2333,,,,,,
2026-08-11 11:02:03,cache_summary,,,,,,,,,,,1,13,40,0
2026-08-11 11:02:06,batch_call,gemini-2.5-flash-lite,3818,1002,4820,10,10,263,6017,,,,,,
2026-08-11 11:02:08,batch_call,gemini-2.5-flash-lite,1719,300,2019,3,3,87,2932,,,,,,
2026-08-11 11:02:18,batch_call,gemini-2.5-flash-lite,232,79,311,,,,501,,,,,,
2026-08-11 11:03:16,batch_call,gemini-2.5-flash,410,217,1632,,,,647,,,,,,
2026-08-11 11:03:23,batch_call,gemini-2.5-flash,429,237,1657,,,,681,,,,,,
2026-08-11 11:12:18,cache_summary,,,,,,,,,,,5,9,21,0
2026-08-11 11:12:22,batch_call,gemini-2.5-flash-lite,3685,837,4522,9,9,249,5818,,,,,,
2026-08-11 11:22:18,cache_summary,,,,,,,,,,,1,13,38,0
2026-08-11 11:22:23,batch_call,gemini-2.5-flash-lite,3869,1002,4871,10,10,266,6127,,,,,,
2026-08-11 11:22:24,batch_call,gemini-2.5-flash-lite,1697,310,2007,3,3,86,2927,,,,,,
2026-08-11 11:32:23,cache_summary,,,,,,,,,,,3,11,32,0
2026-08-11 11:32:26,batch_call,gemini-2.5-flash-lite,4062,835,4897,10,10,269,6423,,,,,,
2026-08-11 11:32:27,batch_call,gemini-2.5-flash-lite,886,114,1000,1,1,29,1766,,,,,,
2026-08-11 11:42:21,cache_summary,,,,,,,,,,,6,8,27,0
2026-08-11 11:42:24,batch_call,gemini-2.5-flash-lite,3282,751,4033,8,8,213,5234,,,,,,
2026-08-11 11:52:12,cache_summary,,,,,,,,,,,4,10,31,0
2026-08-11 11:52:16,batch_call,gemini-2.5-flash-lite,4043,1021,5064,10,10,269,6369,,,,,,
2026-08-11 12:06:19,cache_summary,,,,,,,,,,,4,10,29,0
2026-08-11 12:06:22,batch_call,gemini-2.5-flash-lite,4042,946,4988,10,10,271,6436,,,,,,
2026-08-11 12:13:47,cache_summary,,,,,,,,,,,7,8,34,0
2026-08-11 12:13:49,batch_call,gemini-2.5-flash-lite,3103,729,3832,8,8,206,5047,,,,,,
2026-08-11 12:22:00,cache_summary,,,,,,,,,,,6,9,30,0
2026-08-11 12:22:03,batch_call,gemini-2.5-flash-lite,3568,868,4436,9,9,240,5741,,,,,,
2026-08-11 12:36:20,cache_summary,,,,,,,,,,,3,12,41,0
2026-08-11 12:36:23,batch_call,gemini-2.5-flash-lite,3755,960,4715,10,10,260,5956,,,,,,
2026-08-11 12:36:24,batch_call,gemini-2.5-flash-lite,1365,176,1541,2,2,59,2456,,,,,,
2026-08-11 12:43:48,cache_summary,,,,,,,,,,,6,9,32,0
2026-08-11 12:43:50,batch_call,gemini-2.5-flash-lite,3551,750,4301,9,9,238,5672,,,,,,
2026-08-11 12:52:17,cache_summary,,,,,,,,,,,4,11,33,0
2026-08-11 12:52:19,batch_call,gemini-2.5-flash-lite,3828,867,4695,10,10,267,6086,,,,,,
2026-08-11 12:52:20,batch_call,gemini-2.5-flash-lite,935,103,1038,1,1,30,1812,,,,,,
2026-08-11 13:02:25,cache_summary,,,,,,,,,,,7,9,24,0
2026-08-11 13:02:28,batch_call,gemini-2.5-flash-lite,3629,879,4508,9,9,246,5737,,,,,,
2026-08-11 13:12:18,cache_summary,,,,,,,,,,,5,10,36,0
2026-08-11 13:12:22,batch_call,gemini-2.5-flash-lite,3871,1009,4880,10,10,264,6107,,,,,,
2026-08-11 13:22:32,cache_summary,,,,,,,,,,,5,11,38,0
2026-08-11 13:22:35,batch_call,gemini-2.5-flash-lite,4070,877,4947,10,10,267,6434,,,,,,
2026-08-11 13:22:35,batch_call,gemini-2.5-flash-lite,848,127,975,1,1,25,1694,,,,,,
2026-08-11 13:32:18,cache_summary,,,,,,,,,,,8,8,27,0
2026-08-11 13:32:20,batch_call,gemini-2.5-flash-lite,3294,769,4063,8,8,213,5319,,,,,,
2026-08-11 13:42:19,cache_summary,,,,,,,,,,,3,13,38,0
2026-08-11 13:42:22,batch_call,gemini-2.5-flash-lite,3917,998,4915,10,10,268,6249,,,,,,
2026-08-11 13:42:24,batch_call,gemini-2.5-flash-lite,1662,334,1996,3,3,84,2850,,,,,,
2026-08-11 13:52:25,cache_summary,,,,,,,,,,,4,12,34,0
2026-08-11 13:52:28,batch_call,gemini-2.5-flash-lite,4027,925,4952,10,10,271,6380,,,,,,
2026-08-11 13:52:29,batch_call,gemini-2.5-flash-lite,1276,216,1492,2,2,55,2300,,,,,,
2026-08-11 14:02:27,cache_summary,,,,,,,,,,,5,9,33,0
2026-08-11 14:02:29,batch_call,gemini-2.5-flash-lite,3563,780,4343,9,9,237,5673,,,,,,
2026-08-11 14:02:44,batch_call,gemini-2.5-flash-lite,231,77,310,,,,501,,,,,,
2026-08-11 14:04:06,batch_call,gemini-2.5-flash,417,244,2202,,,,671,,,,,,
2026-08-11 14:04:13,batch_call,gemini-2.5-flash,403,216,1692,,,,634,,,,,,
2026-08-11 14:12:34,cache_summary,,,,,,,,,,,5,9,42,0
2026-08-11 14:12:37,batch_call,gemini-2.5-flash-lite,3325,920,4245,9,9,228,5362,,,,,,
2026-08-11 14:22:19,cache_summary,,,,,,,,,,,7,7,27,0
2026-08-11 14:22:21,batch_call,gemini-2.5-flash-lite,2840,590,3430,7,7,183,4629,,,,,,
2026-08-11 14:32:36,cache_summary,,,,,,,,,,,3,11,31,0
2026-08-11 14:32:39,batch_call,gemini-2.5-flash-lite,3978,1006,4984,10,10,269,6299,,,,,,
2026-08-11 14:32:39,batch_call,gemini-2.5-flash-lite,930,93,1023,1,1,30,1809,,,,,,
2026-08-11 14:42:39,cache_summary,,,,,,,,,,,4,10,33,0
2026-08-11 14:42:43,batch_call,gemini-2.5-flash-lite,4040,1020,5060,10,10,267,6403,,,,,,
2026-08-11 14:52:30,cache_summary,,,,,,,,,,,6,8,35,0
2026-08-11 14:52:33,batch_call,gemini-2.5-flash-lite,3160,652,3812,8,8,205,5089,,,,,,
2026-08-11 15:02:52,cache_summary,,,,,,,,,,,4,10,41,0
2026-08-11 15:02:55,batch_call,gemini-2.5-flash-lite,3792,1030,4822,10,10,259,6013,,,,,,
2026-08-11 15:12:31,cache_summary,,,,,,,,,,,4,10,34,0
2026-08-11 15:12:34,batch_call,gemini-2.5-flash-lite,3935,937,4872,10,10,266,6237,,,,,,
2026-08-11 15:22:41,cache_summary,,,,,,,,,,,5,10,34,0
2026-08-11 15:22:44,batch_call,gemini-2.5-flash-lite,3957,936,4893,10,10,266,6250,,,,,,
2026-08-11 15:32:14,cache_summary,,,,,,,,,,,6,9,32,0
2026-08-11 15:32:18,batch_call,gemini-2.5-flash-lite,3670,939,4609,9,9,238,5790,,,,,,
2026-08-12 09:02:03,cache_summary,,,,,,,,,,,0,8,21,0
2026-08-12 09:02:06,batch_call,gemini-2.5-flash-lite,4026,649,4675,8,8,219,6672,,,,,,
2026-08-12 09:11:53,cache_summary,,,,,,,,,,,1,8,27,0
2026-08-12 09:11:56,batch_call,gemini-2.5-flash-lite,3947,793,4740,8,8,213,6620,,,,,,
2026-08-12 09:22:10,cache_summary,,,,,,,,,,,1,13,48,0
2026-08-12 09:22:14,batch_call,gemini-2.5-flash-lite,4534,1042,5576,10,10,265,7568,,,,,,
2026-08-12 09:22:15,batch_call,gemini-2.5-flash-lite,1916,283,2199,3,3,77,3529,,,,,,
2026-08-12 09:32:26,cache_summary,,,,,,,,,,,1,13,49,0
2026-08-12 09:32:29,batch_call,gemini-2.5-flash-lite,4435,900,5335,10,10,261,7417,,,,,,
2026-08-12 09:32:30,batch_call,gemini-2.5-flash-lite,1941,280,2221,3,3,80,3600,,,,,,
2026-08-12 09:42:12,cache_summary,,,,,,,,,,,1,13,54,0
2026-08-12 09:42:15,batch_call,gemini-2.5-flash-lite,4376,931,5307,10,10,255,7346,,,,,,
2026-08-12 09:42:16,batch_call,gemini-2.5-flash-lite,1921,306,2227,3,3,81,3600,,,,,,
2026-08-12 09:52:13,cache_summary,,,,,,,,,,,1,14,54,0
