date,code,hhmm,price,volume
20260904,042700,1517,229000,2900
20260904,042700,1518,229000,2064
20260904,042700,1519,229500,3448
20260904,042700,1520,229500,0
20260904,042700,1521,229500,0
20260904,042700,1522,229500,0
20260904,042700,1523,229500,0
20260904,042700,1524,229500,0
20260904,042700,1525,229500,0
20260904,042700,1526,229500,0
20260904,042700,1527,229500,0
20260904,042700,1528,229500,0
20260904,042700,1529,229500,0
20260904,042700,1530,230000,89056
20260904,044380,0901,1085,493
20260904,044380,0902,1107,6275
20260904,044380,0903,1107,502
20260904,044380,0904,1105,811
20260904,044380,0905,1108,1030
20260904,044380,0906,1109,2
20260904,044380,0907,1103,1396
20260904,044380,0908,1100,68
20260904,044380,0909,1092,3317
20260904,044380,0910,1095,200
20260904,044380,0911,1099,2286
20260904,044380,0912,1097,591
20260904,044380,0913,1100,2641
20260904,044380,0914,1100,1958
20260904,044380,0915,1099,558
20260904,044380,0916,1098,527
20260904,044380,0917,1094,540
20260904,044380,0918,1092,1033
20260904,044380,0919,1092,634
20260904,044380,0920,1092,0
20260904,044380,0921,1089,280
20260904,044380,0922,1088,63
20260904,044380,0923,1088,60
20260904,044380,0924,1095,1018
20260904,044380,0925,1095,0
20260904,044380,0926,1086,1000
20260904,044380,0927,1086,0
20260904,044380,0928,1086,0
20260904,044380,0929,1086,0
20260904,044380,0930,1087,373
20260904,044380,0931,1096,1196
20260904,044380,0932,1096,0
20260904,044380,0933,1096,145
20260904,044380,0934,1089,1031
20260904,044380,0935,1094,1
20260904,044380,0936,1094,0
20260904,044380,0937,1094,0
20260904,044380,0938,1094,50
20260904,044380,0939,1094,0
20260904,044380,0940,1094,0
20260904,044380,0941,1094,0
20260904,044380,0942,1094,0
20260904,044380,0943,1094,0
20260904,044380,0944,1094,0
20260904,044380,0945,1089,445
20260904,044380,0946,1087,855
20260904,044380,0947,1087,308
20260904,044380,0948,1087,880
20260904,044380,0949,1087,0
20260904,044380,0950,1087,0
20260904,044380,0951,1087,0
20260904,044380,0952,1090,500
20260904,044380,0953,1086,1500
20260904,044380,0954,1085,1568
20260904,044380,0955,1087,16
20260904,044380,0956,1087,200
20260904,044380,0957,1086,20
20260904,044380,0958,1086,50
20260904,044380,0959,1086,100
20260904,044380,1000,1085,1616
20260904,044380,1001,1086,214
20260904,044380,1002,1087,3021
20260904,044380,1003,1087,0
20260904,044380,1004,1087,0
20260904,044380,1005,1087,0
20260904,044380,1006,1088,5
20260904,044380,1007,1085,81
20260904,044380,1008,1085,15
20260904,044380,1009,1085,0
20260904,044380,1010,1085,75
20260904,044380,1011,1085,0
20260904,044380,1012,1090,7
20260904,044380,1013,1090,0
20260904,044380,1014,1090,0
20260904,044380,1015,1088,50
20260904,044380,1016,1086,90
20260904,044380,1017,1078,5105
20260904,044380,1018,1076,1369
20260904,044380,1019,1076,0
20260904,044380,1020,1079,201
20260904,044380,1021,1079,0
20260904,044380,1022,1079,0
20260904,044380,1023,1079,0
20260904,044380,1024,1075,105
20260904,044380,1025,1075,3377
20260904,044380,1026,1075,490
20260904,044380,1027,1073,523
20260904,044380,1028,1073,7
20260904,044380,1029,1073,487
20260904,044380,1030,1073,0
20260904,044380,1031,1073,0
20260904,044380,1032,1073,0
20260904,044380,1033,1073,0
20260904,044380,1034,1073,0
20260904,044380,1035,1073,0
20260904,044380,1036,1073,0
20260904,044380,1037,1075,1
20260904,044380,1038,1075,1
20260904,044380,1039,1075,0
20260904,044380,1040,1075,0
20260904,044380,1041,1072,439
20260904,044380,1042,1071,250
20260904,044380,1043,1071,75
20260904,044380,1044,1072,18
20260904,044380,1045,1072,0
20260904,044380,1046,1072,0
20260904,044380,1047,1072,0
20260904,044380,1048,1072,0
20260904,044380,1049,1071,100
20260904,044380,1050,1073,755
20260904,044380,1051,1073,0
20260904,044380,1052,1073,0
20260904,044380,1053,1073,0
20260904,044380,1054,1073,0
20260904,044380,1055,1065,12797
20260904,044380,1056,1072,1
20260904,044380,1057,1072,0
20260904,044380,1058,1067,1
20260904,044380,1059,1067,0
20260904,044380,1100,1070,5558
20260904,044380,1101,1072,222
20260904,044380,1102,1072,0
20260904,044380,1103,1072,0
20260904,044380,1104,1071,4
20260904,044380,1105,1071,3
20260904,044380,1106,1071,0
20260904,044380,1107,1071,0
20260904,044380,1108,1071,0
20260904,044380,1109,1071,439
20260904,044380,1110,1072,230
20260904,044380,1111,1072,0
20260904,044380,1112,1074,1
20260904,044380,1113,1074,0
20260904,044380,1114,1074,32
20260904,044380,1115,1074,0
20260904,044380,1116,1074,0
20260904,044380,1117,1074,0
20260904,044380,1118,1074,0
20260904,044380,1119,1074,74
20260904,044380,1120,1072,500
20260904,044380,1121,1072,0
20260904,044380,1122,1072,0
20260904,044380,1123,1072,0
20260904,044380,1124,1073,1
20260904,044380,1125,1073,0
20260904,044380,1126,1073,0
20260904,044380,1127,1073,0
20260904,044380,1128,1073,0
20260904,044380,1129,1073,0
20260904,044380,1130,1073,0
20260904,044380,1131,1073,0
20260904,044380,1132,1073,84
20260904,044380,1133,1073,0
20260904,044380,1134,1073,5
20260904,044380,1135,1075,1852
20260904,044380,1136,1075,0
20260904,044380,1137,1075,0
20260904,044380,1138,1075,0
20260904,044380,1139,1075,0
20260904,044380,1140,1075,0
20260904,044380,1141,1075,0
20260904,044380,1142,1075,807
20260904,044380,1143,1078,1942
20260904,044380,1144,1078,0
20260904,044380,1145,1078,0
20260904,044380,1146,1078,0
20260904,044380,1147,1078,0
20260904,044380,1148,1078,0
20260904,044380,1149,1079,384
20260904,044380,1150,1081,123
20260904,044380,1151,1081,179
20260904,044380,1152,1081,0
20260904,044380,1153,1083,255
20260904,044380,1154,1083,391
20260904,044380,1155,1085,532
20260904,044380,1156,1085,0
20260904,044380,1157,1085,0
20260904,044380,1158,1085,0
20260904,044380,1159,1085,0
20260904,044380,1200,1085,1
20260904,044380,1201,1085,230
20260904,044380,1202,1085,0
20260904,044380,1203,1085,0
20260904,044380,1204,1085,364
20260904,044380,1205,1085,0
20260904,044380,1206,1085,0
20260904,044380,1207,1085,0
20260904,044380,1208,1084,376
20260904,044380,1209,1084,318
20260904,044380,1210,1084,0
20260904,044380,1211,1084,0
20260904,044380,1212,1084,0
20260904,044380,1213,1084,919
20260904,044380,1214,1084,0
20260904,044380,1215,1081,195
20260904,044380,1216,1081,0
20260904,044380,1217,1081,0
20260904,044380,1218,1081,0
20260904,044380,1219,1067,1512
20260904,044380,1220,1067,0
20260904,044380,1221,1073,57
20260904,044380,1222,1073,48
20260904,044380,1223,1074,2
20260904,044380,1224,1074,0
20260904,044380,1225,1074,0
20260904,044380,1226,1074,0
20260904,044380,1227,1074,194
20260904,044380,1228,1074,0
20260904,044380,1229,1074,0
20260904,044380,1230,1074,0
20260904,044380,1231,1074,0
20260904,044380,1232,1074,0
20260904,044380,1233,1076,391
20260904,044380,1234,1081,3050
20260904,044380,1235,1085,2293
20260904,044380,1236,1083,17
20260904,044380,1237,1083,0
20260904,044380,1238,1083,0
20260904,044380,1239,1085,100
20260904,044380,1240,1085,0
20260904,044380,1241,1085,0
20260904,044380,1242,1085,0
20260904,044380,1243,1087,12
20260904,044380,1244,1087,0
20260904,044380,1245,1087,101
20260904,044380,1246,1090,7111
20260904,044380,1247,1090,0
20260904,044380,1248,1093,474
20260904,044380,1249,1093,0
20260904,044380,1250,1093,0
20260904,044380,1251,1094,2229
20260904,044380,1252,1094,0
20260904,044380,1253,1094,843
20260904,044380,1254,1094,879
20260904,044380,1255,1094,600
20260904,044380,1256,1094,0
20260904,044380,1257,1094,0
20260904,044380,1258,1095,15
20260904,044380,1259,1088,1000
20260904,044380,1300,1089,464
20260904,044380,1301,1089,53
20260904,044380,1302,1089,0
20260904,044380,1303,1091,66
20260904,044380,1304,1091,0
20260904,044380,1305,1089,73
20260904,044380,1306,1089,0
20260904,044380,1307,1090,1000
20260904,044380,1308,1090,0
20260904,044380,1309,1090,0
20260904,044380,1310,1088,139
20260904,044380,1311,1088,0
20260904,044380,1312,1088,0
20260904,044380,1313,1087,518
20260904,044380,1314,1085,66
20260904,044380,1315,1087,327
20260904,044380,1316,1086,75
20260904,044380,1317,1085,2
20260904,044380,1318,1085,0
20260904,044380,1319,1085,0
20260904,044380,1320,1085,0
20260904,044380,1321,1085,0
20260904,044380,1322,1085,0
20260904,044380,1323,1085,0
20260904,044380,1324,1085,0
20260904,044380,1325,1085,0
20260904,044380,1326,1088,1080
20260904,044380,1327,1088,209
20260904,044380,1328,1088,0
20260904,044380,1329,1088,0
20260904,044380,1330,1093,17
20260904,044380,1331,1093,0
20260904,044380,1332,1093,1
20260904,044380,1333,1093,0
20260904,044380,1334,1093,0
20260904,044380,1335,1091,2
20260904,044380,1336,1096,485
20260904,044380,1337,1096,0
20260904,044380,1338,1091,5
20260904,044380,1339,1091,0
20260904,044380,1340,1091,0
20260904,044380,1341,1091,0
20260904,044380,1342,1091,0
20260904,044380,1343,1091,0
20260904,044380,1344,1091,0
20260904,044380,1345,1088,215
20260904,044380,1346,1085,395
20260904,044380,1347,1085,0
20260904,044380,1348,1085,0
20260904,044380,1349,1085,0
20260904,044380,1350,1085,349
20260904,044380,1351,1084,28
20260904,044380,1352,1084,0
20260904,044380,1353,1085,1
20260904,044380,1354,1085,1
20260904,044380,1355,1083,14
20260904,044380,1356,1078,3400
20260904,044380,1357,1078,0
20260904,044380,1358,1078,0
20260904,044380,1359,1078,0
20260904,044380,1400,1078,0
20260904,044380,1401,1078,114
20260904,044380,1402,1077,270
20260904,044380,1403,1077,0
20260904,044380,1404,1073,28
20260904,044380,1405,1073,28
20260904,044380,1406,1073,0
20260904,044380,1407,1073,0
20260904,044380,1408,1073,100
20260904,044380,1409,1071,1
20260904,044380,1410,1071,0
20260904,044380,1411,1071,146
20260904,044380,1412,1071,0
20260904,044380,1413,1073,15
20260904,044380,1414,1070,4150
20260904,044380,1415,1071,39
20260904,044380,1416,1072,19
20260904,044380,1417,1073,583
20260904,044380,1418,1073,0
20260904,044380,1419,1073,0
20260904,044380,1420,1073,349
20260904,044380,1421,1071,1021
20260904,044380,1422,1073,50
20260904,044380,1423,1074,1
20260904,044380,1424,1074,0
20260904,044380,1425,1074,0
20260904,044380,1426,1074,0
20260904,044380,1427,1074,0
20260904,044380,1428,1074,0
20260904,044380,1429,1074,0
20260904,044380,1430,1073,134
20260904,044380,1431,1073,0
20260904,044380,1432,1073,61
20260904,044380,1433,1073,0
20260904,044380,1434,1073,1601
20260904,044380,1435,1071,40
20260904,044380,1436,1071,0
20260904,044380,1437,1071,0
20260904,044380,1438,1071,0
20260904,044380,1439,1066,7619
20260904,044380,1440,1066,0
20260904,044380,1441,1062,2050
20260904,044380,1442,1062,0
20260904,044380,1443,1063,1500
20260904,044380,1444,1063,413
20260904,044380,1445,1063,21
20260904,044380,1446,1061,5158
20260904,044380,1447,1061,100
20260904,044380,1448,1061,0
20260904,044380,1449,1060,500
20260904,044380,1450,1060,1
20260904,044380,1451,1060,0
20260904,044380,1452,1061,10455
20260904,044380,1453,1053,77483
20260904,044380,1454,1040,4691
20260904,044380,1455,1038,798
20260904,044380,1456,1046,135
20260904,044380,1457,1038,1163
20260904,044380,1458,1042,1
20260904,044380,1459,1042,300
20260904,044380,1500,1041,40
20260904,044380,1501,1038,398
20260904,044380,1502,1043,301
20260904,044380,1503,1042,7
20260904,044380,1504,1034,3080
20260904,044380,1505,1034,103
20260904,044380,1506,1031,371
20260904,044380,1507,1037,995
20260904,044380,1508,1013,4424
20260904,044380,1509,1027,2491
20260904,044380,1510,1013,2013
20260904,044380,1511,1017,568
20260904,044380,1512,981,18163
20260904,044380,1513,1010,3921
20260904,044380,1514,1000,6710
20260904,044380,1515,1000,0
20260904,044380,1516,999,1315
20260904,044380,1517,986,2611
20260904,044380,1518,1002,2588
20260904,044380,1519,1015,5334
20260904,044380,1520,1015,0
20260904,044380,1521,1015,0
20260904,044380,1522,1015,0
20260904,044380,1523,1015,0
20260904,044380,1524,1015,0
20260904,044380,1525,1015,0
20260904,044380,1526,1015,0
20260904,044380,1527,1015,0
20260904,044380,1528,1015,0
20260904,044380,1529,1015,0
20260904,044380,1530,1009,6274
20260904,048770,0901,3405,78320
20260904,048770,0902,3430,16719
20260904,048770,0903,3430,0
20260904,048770,0904,3615,192499
20260904,048770,0905,3675,180799
20260904,048770,0906,3790,67347
20260904,048770,0907,3790,0
20260904,048770,0908,3705,136678
20260904,048770,0909,3690,153820
20260904,048770,0910,3745,80534
20260904,048770,0911,3850,130823
20260904,048770,0912,3770,63707
20260904,048770,0913,3805,104255
20260904,048770,0914,3965,394562
20260904,048770,0915,3965,51690
20260904,048770,0916,3965,16520
20260904,048770,0917,3965,7746
20260904,048770,0918,3965,1909
20260904,048770,0919,3965,6049
20260904,048770,0920,3965,2666
20260904,048770,0921,3965,2870
20260904,048770,0922,3965,1486
20260904,048770,0923,3965,919
20260904,048770,0924,3965,1053
20260904,048770,0925,3965,394
20260904,048770,0926,3965,2464
20260904,048770,0927,3965,769
20260904,048770,0928,3965,1360
20260904,048770,0929,3965,834
20260904,048770,0930,3965,417
20260904,048770,0931,3965,520
20260904,048770,0932,3965,1422
20260904,048770,0933,3965,3240
20260904,048770,0934,3965,169
20260904,048770,0935,3965,145
20260904,048770,0936,3965,1199
20260904,048770,0937,3965,563
20260904,048770,0938,3965,838
20260904,048770,0939,3965,5152
20260904,048770,0940,3965,1732
20260904,048770,0941,3965,1368
20260904,048770,0942,3965,292
20260904,048770,0943,3965,1235
20260904,048770,0944,3965,425
20260904,048770,0945,3965,8870
20260904,048770,0946,3965,2066
20260904,048770,0947,3965,7277
20260904,048770,0948,3965,1687
20260904,048770,0949,3965,4046
20260904,048770,0950,3965,3009
20260904,048770,0951,3965,1128
20260904,048770,0952,3965,262
20260904,048770,0953,3965,311
20260904,048770,0954,3965,247
20260904,048770,0955,3965,227
20260904,048770,0956,3965,66
20260904,048770,0957,3965,3319
20260904,048770,0958,3965,1284
20260904,048770,0959,3965,500
20260904,048770,1000,3965,117
20260904,048770,1001,3965,273
20260904,048770,1002,3965,511
20260904,048770,1003,3965,148
20260904,048770,1004,3965,70
20260904,048770,1005,3965,201
20260904,048770,1006,3965,329
20260904,048770,1007,3965,499
20260904,048770,1008,3965,818
20260904,048770,1009,3965,234
20260904,048770,1010,3965,137
20260904,048770,1011,3965,4676
20260904,048770,1012,3965,470
20260904,048770,1013,3965,337
20260904,048770,1014,3965,382
20260904,048770,1015,3965,252
20260904,048770,1016,3965,304
20260904,048770,1017,3965,90
20260904,048770,1018,3965,3072
20260904,048770,1019,3965,88
20260904,048770,1020,3965,1097
20260904,048770,1021,3965,828
20260904,048770,1022,3965,963
20260904,048770,1023,3965,510
20260904,048770,1024,3965,260
20260904,048770,1025,3965,6423
20260904,048770,1026,3965,1361
20260904,048770,1027,3965,4306
20260904,048770,1028,3965,260
20260904,048770,1029,3965,127
20260904,048770,1030,3965,2136
20260904,048770,1031,3965,478
20260904,048770,1032,3965,248
20260904,048770,1033,3965,44
20260904,048770,1034,3965,4549
20260904,048770,1035,3965,206
20260904,048770,1036,3965,346
20260904,048770,1037,3965,41
20260904,048770,1038,3965,105
20260904,048770,1039,3965,49
20260904,048770,1040,3965,874
20260904,048770,1041,3965,36
20260904,048770,1042,3965,63
20260904,048770,1043,3965,25
20260904,048770,1044,3965,292
20260904,048770,1045,3965,33
20260904,048770,1046,3965,83
20260904,048770,1047,3965,116
20260904,048770,1048,3965,218
20260904,048770,1049,3965,11
20260904,048770,1050,3965,135
20260904,048770,1051,3965,160
20260904,048770,1052,3965,50
20260904,048770,1053,3965,3168
20260904,048770,1054,3965,49
20260904,048770,1055,3965,1138
20260904,048770,1056,3965,28
20260904,048770,1057,3965,205
20260904,048770,1058,3965,47
20260904,048770,1059,3965,133
20260904,048770,1100,3965,241
20260904,048770,1101,3965,92
20260904,048770,1102,3965,40
20260904,048770,1103,3965,37
20260904,048770,1104,3965,53
20260904,048770,1105,3965,272
20260904,048770,1106,3965,57
20260904,048770,1107,3965,237
20260904,048770,1108,3965,139
20260904,048770,1109,3965,38
20260904,048770,1110,3965,152
20260904,048770,1111,3965,60
20260904,048770,1112,3965,61
20260904,048770,1113,3965,23
20260904,048770,1114,3965,51
20260904,048770,1115,3965,423
20260904,048770,1116,3965,69
20260904,048770,1117,3965,63
20260904,048770,1118,3965,227
20260904,048770,1119,3965,28
20260904,048770,1120,3965,101
20260904,048770,1121,3965,219
20260904,048770,1122,3965,60
20260904,048770,1123,3965,205
20260904,048770,1124,3965,39
20260904,048770,1125,3965,19
20260904,048770,1126,3965,136
20260904,048770,1127,3965,26
20260904,048770,1128,3965,146
20260904,048770,1129,3965,33
20260904,048770,1130,3965,49
20260904,048770,1131,3965,34
20260904,048770,1132,3965,10
20260904,048770,1133,3965,58
20260904,048770,1134,3965,25
20260904,048770,1135,3965,269
20260904,048770,1136,3965,30
20260904,048770,1137,3965,19
20260904,048770,1138,3965,1121
20260904,048770,1139,3965,543
20260904,048770,1140,3965,20
20260904,048770,1141,3965,53
20260904,048770,1142,3965,82
20260904,048770,1143,3965,47
20260904,048770,1144,3965,52
20260904,048770,1145,3965,147
20260904,048770,1146,3965,93
20260904,048770,1147,3965,95
20260904,048770,1148,3965,118
20260904,048770,1149,3965,105
20260904,048770,1150,3965,33
20260904,048770,1151,3965,18
20260904,048770,1152,3965,249
20260904,048770,1153,3965,20
20260904,048770,1154,3965,6
20260904,048770,1155,3965,88
20260904,048770,1156,3965,12
20260904,048770,1157,3965,21
20260904,048770,1158,3965,16
20260904,048770,1159,3965,12
20260904,048770,1200,3965,39
20260904,048770,1201,3965,187
20260904,048770,1202,3965,79
20260904,048770,1203,3965,7
20260904,048770,1204,3965,50
20260904,048770,1205,3965,68
20260904,048770,1206,3965,10
20260904,048770,1207,3965,34
20260904,048770,1208,3965,37
20260904,048770,1209,3965,376
20260904,048770,1210,3965,8
20260904,048770,1211,3965,40
20260904,048770,1212,3965,13
20260904,048770,1213,3965,5
20260904,048770,1214,3965,38
20260904,048770,1215,3965,34
20260904,048770,1216,3965,9
20260904,048770,1217,3965,17
20260904,048770,1218,3965,117
20260904,048770,1219,3965,64
20260904,048770,1220,3965,811
20260904,048770,1221,3965,49
20260904,048770,1222,3965,123
20260904,048770,1223,3965,11
20260904,048770,1224,3965,111
20260904,048770,1225,3965,22
20260904,048770,1226,3965,8
20260904,048770,1227,3965,32
20260904,048770,1228,3965,257
20260904,048770,1229,3965,17
20260904,048770,1230,3965,23
20260904,048770,1231,3965,46
20260904,048770,1232,3965,26
20260904,048770,1233,3965,33
20260904,048770,1234,3965,10
20260904,048770,1235,3965,531
20260904,048770,1236,3965,48
20260904,048770,1237,3965,115
20260904,048770,1238,3965,26
20260904,048770,1239,3965,36
20260904,048770,1240,3965,234
20260904,048770,1241,3965,510
20260904,048770,1242,3965,14
20260904,048770,1243,3965,128
20260904,048770,1244,3965,36
20260904,048770,1245,3965,32
20260904,048770,1246,3965,41
20260904,048770,1247,3965,33
20260904,048770,1248,3965,11
20260904,048770,1249,3965,29
20260904,048770,1250,3965,24
20260904,048770,1251,3965,568
20260904,048770,1252,3965,14
20260904,048770,1253,3965,64
20260904,048770,1254,3965,97
20260904,048770,1255,3965,58
20260904,048770,1256,3965,27
20260904,048770,1257,3965,32
20260904,048770,1258,3965,44
20260904,048770,1259,3965,16
20260904,048770,1300,3965,38
20260904,048770,1301,3965,29
20260904,048770,1302,3965,12
20260904,048770,1303,3965,311
20260904,048770,1304,3965,513
20260904,048770,1305,3965,35
20260904,048770,1306,3965,8
20260904,048770,1307,3965,19
20260904,048770,1308,3965,96
20260904,048770,1309,3965,27
20260904,048770,1310,3965,10
20260904,048770,1311,3965,11
20260904,048770,1312,3965,27
20260904,048770,1313,3965,27
20260904,048770,1314,3965,221
20260904,048770,1315,3965,8128
20260904,048770,1316,3965,18
20260904,048770,1317,3965,47
20260904,048770,1318,3965,27
20260904,048770,1319,3965,37
20260904,048770,1320,3965,19
20260904,048770,1321,3965,71
20260904,048770,1322,3965,20
20260904,048770,1323,3965,10
20260904,048770,1324,3965,31
20260904,048770,1325,3965,72
20260904,048770,1326,3965,9
20260904,048770,1327,3965,12
20260904,048770,1328,3965,15
20260904,048770,1329,3965,22
20260904,048770,1330,3965,10
20260904,048770,1331,3965,19
20260904,048770,1332,3965,15
20260904,048770,1333,3965,19
20260904,048770,1334,3965,25
20260904,048770,1335,3965,32
20260904,048770,1336,3965,43
20260904,048770,1337,3965,1520
20260904,048770,1338,3965,75
20260904,048770,1339,3965,44
20260904,048770,1340,3965,1533
20260904,048770,1341,3965,16
20260904,048770,1342,3965,18
20260904,048770,1343,3965,147
20260904,048770,1344,3965,31
20260904,048770,1345,3965,31
20260904,048770,1346,3965,9
20260904,048770,1347,3965,66
20260904,048770,1348,3965,22
20260904,048770,1349,3965,3
20260904,048770,1350,3965,10
20260904,048770,1351,3965,62
20260904,048770,1352,3965,73
20260904,048770,1353,3965,38
20260904,048770,1354,3965,120
20260904,048770,1355,3965,40
20260904,048770,1356,3965,30
20260904,048770,1357,3965,31
20260904,048770,1358,3965,33
20260904,048770,1359,3965,16
20260904,048770,1400,3965,403
20260904,048770,1401,3965,284
20260904,048770,1402,3965,66
20260904,048770,1403,3965,35
20260904,048770,1404,3965,18
20260904,048770,1405,3965,34
20260904,048770,1406,3965,19
20260904,048770,1407,3965,10
20260904,048770,1408,3965,70
20260904,048770,1409,3965,27
20260904,048770,1410,3965,21
20260904,048770,1411,3965,25
20260904,048770,1412,3965,24
20260904,048770,1413,3965,45
20260904,048770,1414,3965,16
20260904,048770,1415,3965,100
20260904,048770,1416,3965,40
20260904,048770,1417,3965,97
20260904,048770,1418,3965,65
20260904,048770,1419,3965,17
20260904,048770,1420,3965,73
20260904,048770,1421,3965,34
20260904,048770,1422,3965,18
20260904,048770,1423,3965,30
20260904,048770,1424,3965,45
20260904,048770,1425,3965,84
20260904,048770,1426,3965,107
20260904,048770,1427,3965,36
20260904,048770,1428,3965,2055
20260904,048770,1429,3965,24
20260904,048770,1430,3965,13
20260904,048770,1431,3965,95
20260904,048770,1432,3965,28
20260904,048770,1433,3965,75
20260904,048770,1434,3965,21
20260904,048770,1435,3965,42
20260904,048770,1436,3965,677
20260904,048770,1437,3965,164
20260904,048770,1438,3965,27
20260904,048770,1439,3965,311
20260904,048770,1440,3965,22
20260904,048770,1441,3965,63
20260904,048770,1442,3965,37
20260904,048770,1443,3965,34
20260904,048770,1444,3965,25
20260904,048770,1445,3965,22
20260904,048770,1446,3965,20
20260904,048770,1447,3965,36
20260904,048770,1448,3965,30
20260904,048770,1449,3965,33
20260904,048770,1450,3965,73
20260904,048770,1451,3965,28
20260904,048770,1452,3965,29
20260904,048770,1453,3965,35
20260904,048770,1454,3965,9
20260904,048770,1455,3965,27
20260904,048770,1456,3965,16
20260904,048770,1457,3965,48
20260904,048770,1458,3965,31
20260904,048770,1459,3965,15
20260904,048770,1500,3965,315
20260904,048770,1501,3965,18
20260904,048770,1502,3965,79
20260904,048770,1503,3965,26
20260904,048770,1504,3965,132
20260904,048770,1505,3965,19
20260904,048770,1506,3965,51
20260904,048770,1507,3965,37
20260904,048770,1508,3965,65
20260904,048770,1509,3965,62
20260904,048770,1510,3965,6209
20260904,048770,1511,3965,27
20260904,048770,1512,3965,146
20260904,048770,1513,3965,105
20260904,048770,1514,3965,3103
20260904,048770,1515,3965,25
20260904,048770,1516,3965,10
20260904,048770,1517,3965,0
20260904,048770,1518,3965,4
20260904,048770,1519,3965,1220
20260904,048770,1520,3965,0
20260904,048770,1521,3965,0
20260904,048770,1522,3965,0
20260904,048770,1523,3965,0
20260904,048770,1524,3965,0
20260904,048770,1525,3965,0
20260904,048770,1526,3965,0
20260904,048770,1527,3965,0
20260904,048770,1528,3965,0
20260904,048770,1529,3965,0
20260904,048770,1530,3965,240
20260904,049470,0901,2395,0
20260904,049470,0902,2750,12964
20260904,049470,0903,2750,0
20260904,049470,0904,2710,12532
20260904,049470,0905,2730,12576
20260904,049470,0906,2660,10533
20260904,049470,0907,2750,11997
20260904,049470,0908,2780,8015
20260904,049470,0909,2735,4593
20260904,049470,0910,2620,10935
20260904,049470,0911,2630,10395
20260904,049470,0912,2635,1715
20260904,049470,0913,2635,1110
20260904,049470,0914,2630,1890
20260904,049470,0915,2615,2448
20260904,049470,0916,2610,2074
20260904,049470,0917,2600,1146
20260904,049470,0918,2600,79
20260904,049470,0919,2625,16
20260904,049470,0920,2620,236
20260904,049470,0921,2605,1990
20260904,049470,0922,2590,1565
20260904,049470,0923,2585,1340
20260904,049470,0924,2590,275
20260904,049470,0925,2600,339
20260904,049470,0926,2600,20
20260904,049470,0927,2615,861
20260904,049470,0928,2615,529
20260904,049470,0929,2600,14
20260904,049470,0930,2585,352
20260904,049470,0931,2595,1
20260904,049470,0932,2590,30
20260904,049470,0933,2590,2320
20260904,049470,0934,2590,103
20260904,049470,0935,2630,1421
20260904,049470,0936,2585,336
20260904,049470,0937,2635,23
20260904,049470,0938,2650,1282
20260904,049470,0939,2610,2537
20260904,049470,0940,2610,6
20260904,049470,0941,2650,138
20260904,049470,0942,2625,258
20260904,049470,0943,2625,15
20260904,049470,0944,2660,6000
20260904,049470,0945,2660,0
20260904,049470,0946,2655,81
20260904,049470,0947,2595,2756
20260904,049470,0948,2595,893
20260904,049470,0949,2625,115
20260904,049470,0950,2625,0
20260904,049470,0951,2625,144
20260904,049470,0952,2600,757
20260904,049470,0953,2600,500
20260904,049470,0954,2600,43
20260904,049470,0955,2600,157
20260904,049470,0956,2630,64
20260904,049470,0957,2625,45
20260904,049470,0958,2625,4
20260904,049470,0959,2615,4
20260904,049470,1000,2615,7
20260904,049470,1001,2615,31
20260904,049470,1002,2610,383
20260904,049470,1003,2610,294
20260904,049470,1004,2615,305
20260904,049470,1005,2625,299
20260904,049470,1006,2630,600
20260904,049470,1007,2625,283
20260904,049470,1008,2660,718
20260904,049470,1009,2665,426
20260904,049470,1010,2695,4544
20260904,049470,1011,2700,2185
20260904,049470,1012,2705,1449
20260904,049470,1013,2700,1403
20260904,049470,1014,2700,1885
20260904,049470,1015,2680,5
20260904,049470,1016,2675,65
20260904,049470,1017,2675,140
20260904,049470,1018,2675,130
20260904,049470,1019,2665,16
20260904,049470,1020,2665,3
20260904,049470,1021,2660,578
20260904,049470,1022,2660,5
20260904,049470,1023,2660,49
20260904,049470,1024,2690,4
20260904,049470,1025,2635,500
20260904,049470,1026,2635,50
20260904,049470,1027,2620,2972
20260904,049470,1028,2620,0
20260904,049470,1029,2650,110
20260904,049470,1030,2645,210
20260904,049470,1031,2645,768
20260904,049470,1032,2640,20
20260904,049470,1033,2640,0
20260904,049470,1034,2620,1
20260904,049470,1035,2625,91
20260904,049470,1036,2625,50
20260904,049470,1037,2625,0
20260904,049470,1038,2625,77
20260904,049470,1039,2620,1299
20260904,049470,1040,2615,620
20260904,049470,1041,2645,60
20260904,049470,1042,2645,0
20260904,049470,1043,2645,0
20260904,049470,1044,2640,41
20260904,049470,1045,2605,702
20260904,049470,1046,2665,560
20260904,049470,1047,2665,0
20260904,049470,1048,2615,1
20260904,049470,1049,2615,0
20260904,049470,1050,2615,0
20260904,049470,1051,2615,0
20260904,049470,1052,2615,32
20260904,049470,1053,2615,0
20260904,049470,1054,2615,0
20260904,049470,1055,2605,1031
20260904,049470,1056,2600,862
20260904,049470,1057,2630,2
20260904,049470,1058,2605,1
20260904,049470,1059,2605,0
20260904,049470,1100,2605,0
20260904,049470,1101,2640,149
20260904,049470,1102,2640,0
20260904,049470,1103,2640,0
20260904,049470,1104,2640,0
20260904,049470,1105,2630,2
20260904,049470,1106,2640,121
20260904,049470,1107,2600,1740
20260904,049470,1108,2600,0
